path,mean_intensity,std_intensity,min_intensity,max_intensity,skewness,kurtosis,entropy,haralick_1,haralick_2,haralick_3,haralick_4,haralick_5,haralick_6,haralick_7,haralick_8,haralick_9,haralick_10,haralick_11,haralick_12,haralick_13
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-50-65.jpg,52.76092155612245,61.94619049530267,4,193,0.9095244845581023,-0.8089094255211875,4.839593137461226,0.18147892283704356,209.66181455722156,0.9727734074105341,3849.1637149907206,0.5658411203679834,106.0481307122102,15186.99304540566,5.503013164168193,7.680173867291856,0.001330182320410573,3.3815971994271092,-0.4183559940167262,0.9912024272264611
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-51-68.jpg,24.885542889030614,40.4140006379079,5,244,2.835111843468936,7.221630120867628,4.339279850489241,0.058717856085694194,83.0958256922161,0.9746622723323195,1638.5519979647597,0.5851622023749306,49.891287586755936,6471.112166166822,5.238761036891586,6.931674856741978,0.0010921862401545674,2.8083732311555307,-0.40449448233561114,0.9836123783495506
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-52-69.jpg,96.96942761479592,36.36804459972841,19,213,0.9955240894771147,0.6994841364429236,6.954757745257789,0.0017012700139848983,53.694136505574505,0.9797490285229957,1325.442174381119,0.4667883249293566,194.039967786115,5248.074561018917,7.930995884901571,10.518194937841868,0.0008689028036620248,3.100996171765043,-0.48762977730407037,0.9993815852850157
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-53-70.jpg,115.17956792091837,60.706206147842316,22,240,0.3541236806087674,-0.9353411265986247,7.458168105629881,0.004230100704882719,1172.1131341244547,0.840963260494334,3684.7109436547253,0.1476453733532751,230.93675336394696,13566.730640494412,8.396948782061498,13.363055163449648,0.00010793866652505986,5.822202364728316,-0.20945484590406743,0.9755886087914304
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-54-71.jpg,72.28282445790816,53.654317838050744,12,209,0.935251317149661,-0.7060953806527408,6.481138859272776,0.006743217622313415,71.7131487932451,0.9875867318021778,2887.712204325562,0.4633041304147065,145.07042110201579,11479.135668509007,7.467358600252155,9.93328553524311,0.000861888559931219,3.307917513617081,-0.46782595168392066,0.9987402889526388
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-55-72.jpg,66.40533322704081,58.25740869884394,15,205,0.772175942923891,-1.0024720166870542,6.1988727571807605,0.01703254459914026,138.77347273561992,0.979597410227148,3400.210155712378,0.43809582601369024,133.20353169087167,13462.067150113895,7.111677840469816,9.880779261283728,0.0007129513578364834,3.862780295974309,-0.4079575357557841,0.996539366309737
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-59-76.jpg,91.24748883928571,26.23965064279747,47,236,1.6842418904621488,5.456867375399085,6.370587235246893,0.0025284499717511647,39.40622881374192,0.9713963598111667,688.6844802109254,0.49099890172088667,182.55946268956313,2715.331692029975,7.3427654331209435,9.819428647975306,0.0008533480109377747,3.016825412912813,-0.45806761692804676,0.9984056296799871
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-6-07.jpg,140.49515704719389,30.6201334192829,39,226,-0.2798478253821434,-0.5848891452408465,6.913270026855146,0.0006193200448794955,43.348297684162446,0.9768326809757149,935.6972772632298,0.26972169547661407,281.1568240937309,3699.4408113687423,7.901778728745398,11.306509186196063,0.0004678825467973683,3.6543385467028084,-0.3643351825811887,0.9963649640430151
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-60-77.jpg,37.55420918367347,31.355231797030743,7,161,1.1117456313781122,0.46101746491654527,6.067527387321945,0.016012921917111823,17.751682085654252,0.9909682569453137,982.5587221581538,0.6277636438943957,75.19015737170464,3912.483206546962,6.9594413711908745,8.668558016563438,0.0018806691282763474,2.356692863275905,-0.5718048201338131,0.9994770481394822
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-61-01.jpg,66.24290497448979,31.820071179841896,34,221,2.1036996600707756,4.019315885743561,5.931129955087272,0.011367155260747854,71.03500701480598,0.9650973537912567,1017.2981375027168,0.4975900511306314,132.68741817256674,3998.157542996065,6.816112376845313,9.378059702986642,0.0008539030131296033,3.374423125902201,-0.4204086488888865,0.9962297204818484
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-62-02.jpg,69.06036750637755,26.114909981355993,22,216,1.7006447124386679,4.178740119221345,6.44547781282468,0.0027064406527221325,73.61124839038303,0.946028140696677,681.9173025502944,0.4900147442499145,138.19781351083586,2654.057961810802,7.419145686238734,10.020964572438679,0.0008979983959595673,3.1823577067710023,-0.4445835829202842,0.9982435469608851
