path,mean_intensity,std_intensity,min_intensity,max_intensity,skewness,kurtosis,entropy,haralick_1,haralick_2,haralick_3,haralick_4,haralick_5,haralick_6,haralick_7,haralick_8,haralick_9,haralick_10,haralick_11,haralick_12,haralick_13
DATA\Equalized_Copy\Train\blue_jellyfish\aug-60-08.jpg,130.06973453443877,71.34717502288714,0,255,0.07320885593264315,-1.2583915056759614,7.526201832714398,0.006967115215335646,85.69515652066346,0.9915716620269881,5084.3029207469135,0.2866338468341101,260.40307782915556,20251.516526466978,8.482769404459894,11.786991607861372,0.00035544701155577457,3.9525227684996374,-0.4342578919276968,0.99920180813207
DATA\Equalized_Copy\Train\blue_jellyfish\aug-61-09.jpg,153.58432318239795,48.91146917214767,0,255,0.5165122277508263,-0.9840129071783852,4.839179577730274,0.13486868267402582,192.85543770001266,0.9597437673190923,2395.2076123089746,0.5740888695480482,307.57246277053775,9387.975011535917,5.667557078765891,7.536459966453851,0.001041639371491416,3.2273573906422026,-0.4463918542071225,0.9931083302719407
DATA\Equalized_Copy\Train\blue_jellyfish\aug-62-11.jpg,140.82657047193877,61.62530154492039,0,255,0.11813079881790939,-1.1030425277110718,6.346159871119524,0.01859417790706983,405.16332982353646,0.9467507748910153,3803.934239792531,0.3109850020935847,282.02050876913586,14810.573629346563,7.458270722643922,10.548461993032248,0.00032531710458310237,4.5590031427171995,-0.3395916921754416,0.9928460353019182
DATA\Equalized_Copy\Train\blue_jellyfish\aug-63-13.jpg,134.1814811862245,74.99352643090823,0,255,-0.1477711173605406,-1.2126272834401706,6.111696274120881,0.024798629884654973,427.87408055230776,0.9620077393547539,5630.609132641147,0.5606787450476788,267.9627629519855,22094.562450012276,7.017295811874865,8.957816732719534,0.0010302115798183366,3.448228692247139,-0.5356145501847337,0.9992285158990228
DATA\Equalized_Copy\Train\blue_jellyfish\aug-64-15.jpg,129.1591796875,73.03966458490416,0,255,-0.015821423847906323,-1.1892228928998474,7.9149465004904656,0.00031763237076652706,306.5938587815604,0.9711960648994649,5323.525227716153,0.21289541120711375,258.8933782036137,20987.507052083027,8.94450032995482,12.980876450926978,0.00023528291651251601,4.726014552457043,-0.36004599630014317,0.9981273673720464
DATA\Equalized_Copy\Train\blue_jellyfish\aug-65-17.jpg,129.0714485012755,73.24280869391306,0,255,-0.024319782333123968,-1.1957567142496779,7.931077051174692,0.00028940484252467307,214.25635515924893,0.9799772605061348,5351.553484427148,0.2205461197671784,258.9225890487155,21191.95758254935,8.96843188580171,12.834551779293784,0.0002520979083610899,4.550344348539284,-0.38173494390822127,0.998729407306069
DATA\Equalized_Copy\Train\blue_jellyfish\aug-66-18.jpg,135.3242785395408,67.33988217263567,0,255,0.001707863923763282,-1.0421766068525407,7.033515228289271,0.0016187343565227813,300.08705166376774,0.966923173389723,4536.203565650787,0.25738810135920054,270.9925777401014,17844.72721093935,8.19610260538437,11.503461642840826,0.00030038237870090085,4.4747957550318365,-0.3650914856134488,0.9968888209469222
DATA\Equalized_Copy\Train\blue_jellyfish\aug-67-20.jpg,133.88006218112244,70.69650612611639,0,255,-0.1150176181724645,-1.0824635252769932,7.1959791840095475,0.000618530463407929,507.2058692488288,0.9491709977119055,4990.307402211175,0.24566569518422798,268.5839123495776,19454.02373959586,8.5283878017191,11.753012522655297,0.000284196665126964,4.7145330612630145,-0.367376858680032,0.9972494429934895
DATA\Equalized_Copy\Train\blue_jellyfish\aug-68-21.jpg,130.0322265625,72.36172390572317,0,255,-0.024499058316023753,-1.1680538651181342,7.82703271417375,0.00023914004620623203,238.7599292630343,0.9771686995037208,5229.197965844034,0.1902473487705355,260.335907987363,20678.031934113078,8.932491575186324,12.787781147367165,0.00023706822567910957,4.5844333846252106,-0.36620165502208935,0.9982046066245527
DATA\Equalized_Copy\Train\blue_jellyfish\aug-69-23.jpg,129.2481465242347,74.15017835614196,0,255,-0.010333155469820401,-1.2265353533376564,7.974069461691917,9.269270510048094e-05,710.7810381598623,0.9354625232006073,5506.071588589284,0.08593994907188765,257.9643851146428,21313.505316197276,8.97801083905049,13.936234548427471,9.551336396541849e-05,5.645559691752733,-0.25235626387785004,0.9905168523768136
DATA\Equalized_Copy\Train\blue_jellyfish\aug-7-11.jpg,132.6722337372449,70.02006670114733,0,255,-0.03218496454221188,-1.0879342788408042,7.290831095128715,0.003639264300324771,689.3652632087342,0.9297310598782635,4904.520253683992,0.2363044032242182,265.5946487551817,18928.71575152723,8.471566870626269,12.243197503570356,0.00020836733731223472,5.102268998697264,-0.32131753993490436,0.9950305219625923
DATA\Equalized_Copy\Train\blue_jellyfish\aug-70-25.jpg,167.7833027742347,99.66885470054686,0,255,-0.4217896463753495,-1.664278953149576,4.270039866086109,0.2544240019025432,1140.2592085262838,0.942718798580551,9952.664078555725,0.595273814781953,334.431951983321,38670.397105696575,4.910279221740844,6.787093435290558,0.001179125650592468,3.137970105374328,-0.41886996877663124,0.9858974446939691
DATA\Equalized_Copy\Train\blue_jellyfish\aug-71-26.jpg,128.5720065369898,73.49741501819707,0,255,-0.01441373290974691,-1.1986327697780705,7.977053437096902,0.00020174922250978106,172.38934157059842,0.9839879075133443,5384.5618868478905,0.20005947675122887,257.40533315570394,21365.85820582096,8.985260462100715,12.928386567115997,0.00027238794764596015,4.385330839101256,-0.3792808969665246,0.9987384776266369
DATA\Equalized_Copy\Train\blue_jellyfish\aug-72-27.jpg,131.1123046875,71.12782026794548,0,255,0.013192054584532773,-1.1613963247272956,7.613943505333727,0.00040844876794832836,258.72357299330235,0.9743688405270747,5048.02594408175,0.217345386592663,263.09092013085933,19933.380203333687,8.752549034201195,12.421534396843231,0.0002623710748055055,4.5568707779357736,-0.3692245380250978,0.9980649385834511
DATA\Equalized_Copy\Train\blue_jellyfish\aug-73-28.jpg,140.01618303571428,65.7338999957029,0,255,-0.09456271817283166,-0.96185350382689,6.360088815764571,0.00618194069232071,555.0510521041905,0.9357771425984395,4321.660443966356,0.3049079705831907,280.4610707893928,16731.590723761252,7.592402156695416,10.668783677535075,0.0003116734114436099,4.695308643968088,-0.3237814886829419,0.9912183599851315
DATA\Equalized_Copy\Train\blue_jellyfish\aug-74-29.jpg,129.41721141581633,74.52866592344445,0,255,-0.024954124893627826,-1.2235938138450773,7.9689328175505825,7.538763776056872e-05,1302.3580176655692,0.8829733714224257,5563.768702117003,0.06794672342689094,258.40763736325897,20952.716790802446,8.97468346118147,14.23834385010038,6.652117997132545e-05,6.091786424660173,-0.21333733586002776,0.9826673970989153
DATA\Equalized_Copy\Train\blue_jellyfish\aug-75-31.jpg,128.35770089285714,73.67257642371402,0,255,0.002958918317118552,-1.2067194667815628,7.9615209124542625,0.000438022276388296,136.8755110960334,0.987363886354104,5416.4748883157545,0.34153808934114516,257.1435119643109,21529.02404216696,8.964773876122567,12.194548166650584,0.00048243627825744377,3.7892816073136304,-0.4682455351680961,0.9996832062558476
DATA\Equalized_Copy\Train\blue_jellyfish\aug-76-32.jpg,139.30743781887756,61.44139217204102,0,255,0.19007276096573497,-0.9482565610823874,6.6680612301069795,0.01633687915606937,821.6149551327125,0.8910729804800821,3771.6403977279324,0.24655714061519263,278.7198653981365,14264.946635778993,7.798281140623099,11.503935110881933,0.0002136147068580538,5.164514241720302,-0.2753356189680134,0.9866264534681272
DATA\Equalized_Copy\Train\blue_jellyfish\aug-77-34.jpg,128.2616589604592,73.53257600361518,0,255,-0.0004528727996709997,-1.2084767446119336,7.98316465438596,0.0001888433163884895,224.17109321809926,0.9792869605418542,5411.358959683808,0.1845831070485013,256.86210255118465,21421.264745517128,8.974940565829037,13.057077583986896,0.0002449808527642296,4.526408803376482,-0.3644011003869052,0.9983969232345308
DATA\Equalized_Copy\Train\blue_jellyfish\aug-78-36.jpg,140.5569395727041,58.870643762230486,0,255,0.3952242570345949,-1.1793670335160595,6.334485247313474,0.05237302801644337,418.3906311494012,0.9397276012840674,3470.5674787885355,0.3333484763617419,281.6585566089635,13463.87928400472,7.228423959232147,10.68093557929901,0.0003606078227421165,4.616537718376216,-0.31600400995259764,0.990549126593063
DATA\Equalized_Copy\Train\blue_jellyfish\aug-79-37.jpg,129.38229432397958,73.04891395717539,0,255,0.016162363679777546,-1.1713415507753386,7.836864221632986,0.0005222628067411456,231.40468232911667,0.9781639977188146,5306.293954781639,0.23746576089406973,258.21255712659047,20993.771136797423,8.89308119372459,12.443889939803897,0.000308385987366166,4.232703859719882,-0.4128429517669639,0.9990879364052598
DATA\Equalized_Copy\Train\blue_jellyfish\aug-8-13.jpg,133.6746452487245,75.19382713165666,0,255,-0.12906523908694706,-1.236156507539167,6.1815454906603895,0.02084889171605922,442.04107196271644,0.9609453440220497,5658.869901746165,0.5473547565393261,266.9471366278444,22193.43853502194,7.132280920373713,9.116055852871275,0.0009714456873413268,3.519703524742935,-0.5266096910147673,0.9991962412977489
DATA\Equalized_Copy\Train\blue_jellyfish\aug-80-38.jpg,131.4105149872449,71.85321905616694,0,255,-0.05756418717195899,-1.1504908761252866,7.5769044561584495,0.0003299320402362166,685.6923348656865,0.9335554970724766,5160.78666334326,0.1712980879395243,263.24015476382,19957.45431850733,8.778802255175098,12.923296679051056,0.00016930072195911453,5.219079658109708,-0.2946335605577176,0.9937701077433851
DATA\Equalized_Copy\Train\blue_jellyfish\aug-81-39.jpg,130.10760124362244,71.97458552179978,0,255,0.04251108876345545,-1.2272508889274854,7.722511438395366,0.0011574294800256821,393.3187282212449,0.9619395004827869,5168.486682738085,0.16955574840339338,260.95956490428125,20280.628002731082,8.772948100484928,13.005341962104866,0.0001760792471249012,4.966510699808293,-0.316601923072849,0.9958455056521305
DATA\Equalized_Copy\Train\blue_jellyfish\aug-82-40.jpg,128.84235491071428,73.1669861676874,0,255,-0.000495283801707874,-1.193980099047291,7.96559572083447,0.00014624063805384994,293.73020819717874,0.9725276819248463,5346.466938230013,0.14835453227571815,257.170922269235,21092.137544722864,8.980955082437337,13.310645000927385,0.0001946122952644341,4.808220630214634,-0.3289519506887748,0.9971204599502185
